time,valid_in,ready_in,valid_out,ready_out
631625000,0,0,0,1
631635000,0,0,0,1
631645000,0,0,0,1
631655000,0,0,0,1
631665000,0,0,0,1
631675000,0,0,0,1
631685000,0,0,0,1
631695000,0,0,0,1
631705000,0,0,0,1
631715000,0,0,0,1
631725000,0,0,0,1
631735000,0,0,0,1
631745000,0,0,0,1
631755000,0,0,0,1
631765000,0,0,0,1
631775000,0,0,0,1
631785000,0,0,0,1
631795000,0,0,0,1
631805000,0,0,0,1
631815000,0,0,0,1
631825000,0,0,0,1
631835000,0,0,0,1
631845000,0,0,0,1
631855000,0,0,0,1
631865000,0,0,0,1
631875000,0,0,0,1
631885000,0,0,0,1
631895000,0,0,0,1
631905000,0,0,0,1
631915000,0,0,0,1
631925000,0,0,0,1
631935000,0,0,0,1
631945000,0,0,0,1
631955000,0,0,0,1
631965000,0,0,0,1
631975000,0,0,0,1
631985000,0,0,0,1
631995000,0,0,0,1
632005000,0,0,0,1
632015000,0,0,0,1
632025000,0,0,0,1
632035000,0,0,0,1
632045000,0,0,0,1
632055000,0,0,0,1
632065000,0,0,0,1
632075000,0,0,0,1
632085000,0,0,0,1
632095000,0,0,0,1
632105000,0,0,0,1
632115000,0,0,0,1
632125000,0,0,0,1
632135000,0,0,0,1
632145000,0,0,0,1
632155000,0,0,0,1
632165000,0,0,0,1
632175000,0,0,0,1
632185000,0,0,0,1
632195000,0,0,0,1
632205000,0,0,0,1
632215000,0,0,0,1
632225000,0,0,0,1
632235000,0,0,0,1
632245000,0,0,0,1
632255000,0,0,0,1
632265000,0,0,0,1
632275000,0,0,0,1
632285000,0,0,0,1
632295000,0,0,0,1
632305000,0,0,0,1
632315000,0,0,0,1
632325000,0,0,0,1
632335000,0,0,0,1
632345000,0,0,0,1
632355000,0,0,0,1
632365000,0,0,0,1
632375000,0,0,0,1
632385000,0,0,0,1
632395000,0,0,0,1
632405000,0,0,0,1
632415000,0,0,0,1
632425000,0,0,0,1
632435000,0,0,0,1
632445000,0,0,0,1
632455000,0,0,0,1
632465000,0,0,0,1
632475000,0,0,0,1
632485000,0,0,0,1
632495000,0,0,0,1
632505000,0,0,0,1
632515000,0,0,0,1
632525000,0,0,0,1
632535000,0,0,0,1
632545000,0,0,0,1
632555000,0,0,0,1
632565000,0,0,0,1
632575000,0,0,0,1
632585000,0,0,0,1
632595000,0,0,0,1
632605000,0,0,0,1
632615000,0,0,0,1
632625000,0,0,0,1
632635000,0,0,0,1
632645000,0,0,0,1
632655000,0,0,0,1
632665000,0,0,0,1
632675000,0,0,0,1
632685000,0,0,0,1
632695000,0,0,0,1
632705000,0,0,0,1
632715000,0,0,0,1
632725000,0,0,0,1
632735000,0,0,0,1
632745000,0,0,0,1
632755000,0,0,0,1
632765000,0,0,0,1
632775000,0,0,0,1
632785000,0,0,0,1
632795000,0,0,0,1
632805000,0,0,0,1
632815000,0,0,0,1
632825000,0,0,0,1
632835000,0,0,0,1
632845000,0,0,0,1
632855000,0,0,0,1
632865000,0,0,0,1
632875000,0,0,0,1
632885000,0,0,0,1
632895000,0,0,0,1
632905000,0,0,0,1
632915000,0,0,0,1
632925000,0,0,0,1
632935000,0,0,0,1
632945000,0,0,0,1
632955000,0,0,0,1
632965000,0,0,0,1
632975000,0,0,0,1
632985000,0,0,0,1
632995000,0,0,0,1
633005000,0,0,0,1
633015000,0,0,0,1
633025000,0,0,0,1
633035000,0,0,0,1
633045000,0,0,0,1
633055000,0,0,0,1
633065000,0,0,0,1
633075000,0,0,0,1
633085000,0,0,0,1
633095000,0,0,0,1
633105000,0,0,0,1
633115000,0,0,0,1
633125000,0,0,0,1
633135000,0,0,0,1
633145000,0,0,0,1
633155000,0,0,0,1
633165000,0,0,0,1
633175000,0,0,0,1
633185000,0,0,0,1
633195000,0,0,0,1
633205000,0,0,0,1
633215000,0,0,0,1
633225000,0,0,0,1
633235000,0,0,0,1
633245000,0,0,0,1
633255000,0,0,0,1
633265000,0,0,0,1
633275000,0,0,0,1
633285000,0,0,0,1
633295000,0,0,0,1
633305000,0,0,0,1
633315000,0,0,0,1
633325000,0,0,0,1
633335000,0,0,0,1
633345000,0,0,0,1
633355000,0,0,0,1
633365000,0,0,0,1
633375000,0,0,0,1
633385000,0,0,0,1
633395000,0,0,0,1
633405000,0,0,0,1
633415000,0,0,0,1
633425000,0,0,0,1
633435000,0,0,0,1
633445000,0,0,0,1
633455000,0,0,0,1
633465000,0,0,0,1
633475000,0,0,0,1
633485000,0,0,0,1
633495000,0,0,0,1
633505000,0,0,0,1
633515000,0,0,0,1
633525000,0,0,0,1
633535000,0,0,0,1
633545000,0,0,0,1
633555000,0,0,0,1
633565000,0,0,0,1
633575000,0,0,0,1
633585000,0,0,0,1
633595000,0,0,0,1
633605000,0,0,0,1
633615000,0,0,0,1
633625000,0,0,0,1
633635000,0,0,0,1
633645000,0,0,0,1
633655000,0,0,0,1
633665000,0,0,0,1
633675000,0,0,0,1
633685000,0,0,0,1
633695000,0,0,0,1
633705000,0,0,0,1
633715000,0,0,0,1
633725000,0,0,0,1
633735000,0,0,0,1
633745000,0,0,0,1
633755000,0,0,0,1
633765000,0,0,0,1
633775000,0,0,0,1
633785000,0,0,0,1
633795000,0,0,0,1
633805000,0,0,0,1
633815000,0,0,0,1
633825000,0,0,0,1
633835000,0,0,0,1
633845000,0,0,0,1
633855000,0,0,0,1
633865000,0,0,0,1
633875000,0,0,0,1
633885000,0,0,0,1
633895000,0,0,0,1
633905000,0,0,0,1
633915000,0,0,0,1
633925000,0,0,0,1
633935000,0,0,0,1
633945000,0,0,0,1
633955000,0,0,0,1
633965000,0,0,0,1
633975000,0,0,0,1
633985000,0,0,0,1
633995000,0,0,0,1
634005000,0,0,0,1
634015000,0,0,0,1
634025000,0,0,0,1
634035000,0,0,0,1
634045000,0,0,0,1
634055000,0,0,0,1
634065000,0,0,0,1
634075000,0,0,0,1
634085000,0,0,0,1
634095000,0,0,0,1
634105000,0,0,0,1
634115000,0,0,0,1
634125000,0,0,0,1
634135000,0,0,0,1
634145000,0,0,0,1
634155000,0,0,0,1
634165000,0,0,0,1
634175000,0,0,0,1
634185000,0,0,0,1
634195000,0,0,0,1
634205000,0,0,0,1
634215000,0,0,0,1
634225000,0,0,0,1
634235000,0,0,0,1
634245000,0,0,0,1
634255000,0,0,0,1
634265000,0,0,0,1
634275000,0,0,0,1
634285000,0,0,0,1
634295000,0,0,0,1
634305000,0,0,0,1
634315000,0,0,0,1
634325000,0,0,0,1
634335000,0,0,0,1
634345000,0,0,0,1
634355000,0,0,0,1
634365000,0,0,0,1
634375000,0,0,0,1
634385000,0,0,0,1
634395000,0,0,0,1
634405000,0,0,0,1
634415000,0,0,0,1
634425000,0,0,0,1
634435000,0,0,0,1
634445000,0,0,0,1
634455000,0,0,0,1
634465000,0,0,0,1
634475000,0,0,0,1
634485000,0,0,0,1
634495000,0,0,0,1
634505000,0,0,0,1
634515000,0,0,0,1
634525000,0,0,0,1
634535000,0,0,0,1
634545000,0,0,0,1
634555000,0,0,0,1
634565000,0,0,0,1
634575000,0,0,0,1
634585000,0,0,0,1
634595000,0,0,0,1
634605000,0,0,0,1
634615000,0,0,0,1
634625000,0,0,0,1
634635000,0,0,0,1
634645000,0,0,0,1
634655000,0,0,0,1
634665000,0,0,0,1
634675000,0,0,0,1
634685000,0,0,0,1
634695000,0,0,0,1
634705000,0,0,0,1
634715000,0,0,0,1
634725000,0,0,0,1
634735000,0,0,0,1
634745000,0,0,0,1
634755000,0,0,0,1
634765000,0,0,0,1
634775000,0,0,0,1
634785000,0,0,0,1
634795000,0,0,0,1
634805000,0,0,0,1
634815000,0,0,0,1
634825000,0,0,0,1
634835000,0,0,0,1
634845000,0,0,0,1
634855000,0,0,0,1
634865000,0,0,0,1
634875000,0,0,0,1
634885000,0,0,0,1
634895000,0,0,0,1
634905000,0,0,0,1
634915000,0,0,0,1
634925000,0,0,0,1
634935000,0,0,0,1
634945000,0,0,0,1
634955000,0,0,0,1
634965000,0,0,0,1
634975000,0,0,0,1
634985000,0,0,0,1
634995000,0,0,0,1
635005000,0,0,0,1
635015000,0,0,0,1
635025000,0,0,0,1
635035000,0,0,0,1
635045000,0,0,0,1
635055000,0,0,0,1
635065000,0,0,0,1
635075000,0,0,0,1
635085000,0,0,0,1
635095000,0,0,0,1
635105000,0,0,0,1
635115000,0,0,0,1
635125000,0,0,0,1
635135000,0,0,0,1
635145000,0,0,0,1
635155000,0,0,0,1
635165000,0,0,0,1
635175000,0,0,0,1
635185000,0,0,0,1
635195000,0,0,0,1
635205000,0,0,0,1
635215000,0,0,0,1
635225000,0,0,0,1
635235000,0,0,0,1
635245000,0,0,0,1
635255000,0,0,0,1
635265000,0,0,0,1
635275000,0,0,0,1
635285000,0,0,0,1
635295000,0,0,0,1
635305000,0,0,0,1
635315000,0,0,0,1
635325000,0,0,0,1
635335000,0,0,0,1
635345000,0,0,0,1
635355000,0,0,0,1
635365000,0,0,0,1
635375000,0,0,0,1
635385000,0,0,0,1
635395000,0,0,0,1
635405000,0,0,0,1
635415000,0,0,0,1
635425000,0,0,0,1
635435000,0,0,0,1
635445000,0,0,0,1
635455000,0,0,0,1
635465000,0,0,0,1
635475000,0,0,0,1
635485000,0,0,0,1
635495000,0,0,0,1
635505000,0,0,0,1
635515000,0,0,0,1
635525000,0,0,0,1
635535000,0,0,0,1
635545000,0,0,0,1
635555000,0,0,0,1
635565000,0,0,0,1
635575000,0,0,0,1
635585000,0,0,0,1
635595000,0,0,0,1
635605000,0,0,0,1
635615000,0,0,0,1
635625000,0,0,0,1
635635000,0,0,0,1
635645000,0,0,0,1
635655000,0,0,0,1
635665000,0,0,0,1
635675000,0,0,0,1
635685000,0,0,0,1
635695000,0,0,0,1
635705000,0,0,0,1
635715000,0,0,0,1
635725000,0,0,0,1
635735000,0,0,0,1
635745000,0,0,0,1
635755000,0,0,0,1
635765000,0,0,0,1
635775000,0,0,0,1
635785000,0,0,0,1
635795000,0,0,0,1
635805000,0,0,0,1
635815000,0,0,0,1
635825000,0,0,0,1
635835000,0,0,0,1
635845000,0,0,0,1
635855000,0,0,0,1
635865000,0,0,0,1
635875000,0,0,0,1
635885000,0,0,0,1
635895000,0,0,0,1
635905000,0,0,0,1
635915000,0,0,0,1
635925000,0,0,0,1
635935000,0,0,0,1
635945000,0,0,0,1
635955000,0,0,0,1
635965000,0,0,0,1
635975000,0,0,0,1
635985000,0,0,0,1
635995000,0,0,0,1
636005000,0,0,0,1
636015000,0,0,0,1
636025000,0,0,0,1
636035000,0,0,0,1
636045000,0,0,0,1
636055000,0,0,0,1
636065000,0,0,0,1
636075000,0,0,0,1
636085000,0,0,0,1
636095000,0,0,0,1
636105000,0,0,0,1
636115000,0,0,0,1
636125000,0,0,0,1
636135000,0,0,0,1
636145000,0,0,0,1
636155000,0,0,0,1
636165000,0,0,0,1
636175000,0,0,0,1
636185000,0,0,0,1
636195000,0,0,0,1
636205000,0,0,0,1
636215000,0,0,0,1
636225000,0,0,0,1
636235000,0,0,0,1
636245000,0,0,0,1
636255000,0,0,0,1
636265000,0,0,0,1
636275000,0,0,0,1
636285000,0,0,0,1
636295000,0,0,0,1
636305000,0,0,0,1
636315000,0,0,0,1
636325000,0,0,0,1
636335000,0,0,0,1
636345000,0,0,0,1
636355000,0,0,0,1
636365000,0,0,0,1
636375000,0,0,0,1
636385000,0,0,0,1
636395000,0,0,0,1
636405000,0,0,0,1
636415000,0,0,0,1
636425000,0,0,0,1
636435000,0,0,0,1
636445000,0,0,0,1
636455000,0,0,0,1
636465000,0,0,0,1
636475000,0,0,0,1
636485000,0,0,0,1
636495000,0,0,0,1
636505000,0,0,0,1
636515000,0,0,0,1
636525000,0,0,0,1
636535000,0,0,0,1
636545000,0,0,0,1
636555000,0,0,0,1
636565000,0,0,0,1
636575000,0,0,0,1
636585000,0,0,0,1
636595000,0,0,0,1
636605000,0,0,0,1
636615000,0,0,0,1
636625000,0,0,0,1
636635000,0,0,0,1
636645000,0,0,0,1
636655000,0,0,0,1
636665000,0,0,0,1
636675000,0,0,0,1
636685000,0,0,0,1
636695000,0,0,0,1
636705000,0,0,0,1
636715000,0,0,0,1
636725000,0,0,0,1
636735000,0,0,0,1
636745000,0,0,0,1
636755000,0,0,0,1
636765000,0,0,0,1
636775000,0,0,0,1
636785000,0,0,0,1
636795000,0,0,0,1
636805000,0,0,0,1
636815000,0,0,0,1
636825000,0,0,0,1
636835000,0,0,0,1
636845000,0,0,0,1
636855000,0,0,0,1
636865000,0,0,0,1
636875000,0,0,0,1
636885000,0,0,0,1
636895000,0,0,0,1
636905000,0,0,0,1
636915000,0,0,0,1
636925000,0,0,0,1
636935000,0,0,0,1
636945000,0,0,0,1
636955000,0,0,0,1
636965000,0,0,0,1
636975000,0,0,0,1
636985000,0,0,0,1
636995000,0,0,0,1
637005000,0,0,0,1
637015000,0,0,0,1
637025000,0,0,0,1
637035000,0,0,0,1
637045000,0,0,0,1
637055000,0,0,0,1
637065000,0,0,0,1
637075000,0,0,0,1
637085000,0,0,0,1
637095000,0,0,0,1
637105000,0,0,0,1
637115000,0,0,0,1
637125000,0,0,0,1
637135000,0,0,0,1
637145000,0,0,0,1
637155000,0,0,0,1
637165000,0,0,0,1
637175000,0,0,0,1
637185000,0,0,0,1
637195000,0,0,0,1
637205000,0,0,0,1
637215000,0,0,0,1
637225000,0,0,0,1
637235000,0,0,0,1
637245000,0,0,0,1
637255000,0,0,0,1
637265000,0,0,0,1
637275000,0,0,0,1
637285000,0,0,0,1
637295000,0,0,0,1
637305000,0,0,0,1
637315000,0,0,0,1
637325000,0,0,0,1
637335000,0,0,0,1
637345000,0,0,0,1
637355000,0,0,0,1
637365000,0,0,0,1
637375000,0,0,0,1
637385000,0,0,0,1
637395000,0,0,0,1
637405000,0,0,0,1
637415000,0,0,0,1
637425000,0,0,0,1
637435000,0,0,0,1
637445000,0,0,0,1
637455000,0,0,0,1
637465000,0,0,0,1
637475000,0,0,0,1
637485000,0,0,0,1
637495000,0,0,0,1
637505000,0,0,0,1
637515000,0,0,0,1
637525000,0,0,0,1
637535000,0,0,0,1
637545000,0,0,0,1
637555000,0,0,0,1
637565000,0,0,0,1
637575000,0,0,0,1
637585000,0,0,0,1
637595000,0,0,0,1
637605000,0,0,0,1
637615000,0,0,0,1
637625000,0,0,0,1
637635000,0,0,0,1
637645000,0,0,0,1
637655000,0,0,0,1
637665000,0,0,0,1
637675000,0,0,0,1
637685000,0,0,0,1
637695000,0,0,0,1
637705000,0,0,0,1
637715000,0,0,0,1
637725000,0,0,0,1
637735000,0,0,0,1
637745000,0,0,0,1
637755000,0,0,0,1
637765000,0,0,0,1
637775000,0,0,0,1
637785000,0,0,0,1
637795000,0,0,0,1
637805000,0,0,0,1
637815000,0,0,0,1
637825000,0,0,0,1
637835000,0,0,0,1
637845000,0,0,0,1
637855000,0,0,0,1
637865000,0,0,0,1
637875000,0,0,0,1
637885000,0,0,0,1
637895000,0,0,0,1
637905000,0,0,0,1
637915000,0,0,0,1
637925000,0,0,0,1
637935000,0,0,0,1
637945000,0,0,0,1
637955000,0,0,0,1
637965000,0,0,0,1
637975000,0,0,0,1
637985000,0,0,0,1
637995000,0,0,0,1
638005000,0,0,0,1
638015000,0,0,0,1
638025000,0,0,0,1
638035000,0,0,0,1
638045000,0,0,0,1
638055000,0,0,0,1
638065000,0,0,0,1
638075000,0,0,0,1
638085000,0,0,0,1
638095000,0,0,0,1
638105000,0,0,0,1
638115000,0,0,0,1
638125000,0,0,0,1
638135000,0,0,0,1
638145000,0,0,0,1
638155000,0,0,0,1
638165000,0,0,0,1
638175000,0,0,0,1
638185000,0,0,0,1
638195000,0,0,0,1
638205000,0,0,0,1
638215000,0,0,0,1
638225000,0,0,0,1
638235000,0,0,0,1
638245000,0,0,0,1
638255000,0,0,0,1
638265000,0,0,0,1
638275000,0,0,0,1
638285000,0,0,0,1
638295000,0,0,0,1
638305000,0,0,0,1
638315000,0,0,0,1
638325000,0,0,0,1
638335000,0,0,0,1
638345000,0,0,0,1
638355000,0,0,0,1
638365000,0,0,0,1
638375000,0,0,0,1
638385000,0,0,0,1
638395000,0,0,0,1
638405000,0,0,0,1
638415000,0,0,0,1
638425000,0,0,0,1
638435000,0,0,0,1
638445000,0,0,0,1
638455000,0,0,0,1
638465000,0,0,0,1
638475000,0,0,0,1
638485000,0,0,0,1
638495000,0,0,0,1
638505000,0,0,0,1
638515000,0,0,0,1
638525000,0,0,0,1
638535000,0,0,0,1
638545000,0,0,0,1
638555000,0,0,0,1
638565000,0,0,0,1
638575000,0,0,0,1
638585000,0,0,0,1
638595000,0,0,0,1
638605000,0,0,0,1
638615000,0,0,0,1
638625000,0,0,0,1
638635000,0,0,0,1
638645000,0,0,0,1
638655000,0,0,0,1
638665000,0,0,0,1
638675000,0,0,0,1
638685000,0,0,0,1
638695000,0,0,0,1
638705000,0,0,0,1
638715000,0,0,0,1
638725000,0,0,0,1
638735000,0,0,0,1
638745000,0,0,0,1
638755000,0,0,0,1
638765000,0,0,0,1
638775000,0,0,0,1
638785000,0,0,0,1
638795000,0,0,0,1
638805000,0,0,0,1
638815000,0,0,0,1
638825000,0,0,0,1
638835000,0,0,0,1
638845000,0,0,0,1
638855000,0,0,0,1
638865000,0,0,0,1
638875000,0,0,0,1
638885000,0,0,0,1
638895000,0,0,0,1
638905000,0,0,0,1
638915000,0,0,0,1
638925000,0,0,0,1
638935000,0,0,0,1
638945000,0,0,0,1
638955000,0,0,0,1
638965000,0,0,0,1
638975000,0,0,0,1
638985000,0,0,0,1
638995000,0,0,0,1
639005000,0,0,0,1
639015000,0,0,0,1
639025000,0,0,0,1
639035000,0,0,0,1
639045000,0,0,0,1
639055000,0,0,0,1
639065000,0,0,0,1
639075000,0,0,0,1
639085000,0,0,0,1
639095000,0,0,0,1
639105000,0,0,0,1
639115000,0,0,0,1
639125000,0,0,0,1
639135000,0,0,0,1
639145000,0,0,0,1
639155000,0,0,0,1
639165000,0,0,0,1
639175000,0,0,0,1
639185000,0,0,0,1
639195000,0,0,0,1
639205000,0,0,0,1
639215000,0,0,0,1
639225000,0,0,0,1
639235000,0,0,0,1
639245000,0,0,0,1
639255000,0,0,0,1
639265000,0,0,0,1
639275000,0,0,0,1
639285000,0,0,0,1
639295000,0,0,0,1
639305000,0,0,0,1
639315000,0,0,0,1
639325000,0,0,0,1
639335000,0,0,0,1
639345000,0,0,0,1
639355000,0,0,0,1
639365000,0,0,0,1
639375000,0,0,0,1
639385000,0,0,0,1
639395000,0,0,0,1
639405000,0,0,0,1
639415000,0,0,0,1
639425000,0,0,0,1
639435000,0,0,0,1
639445000,0,0,0,1
639455000,0,0,0,1
639465000,0,0,0,1
639475000,0,0,0,1
639485000,0,0,0,1
639495000,0,0,0,1
639505000,0,0,0,1
639515000,0,0,0,1
639525000,0,0,0,1
639535000,0,0,0,1
639545000,0,0,0,1
639555000,0,0,0,1
639565000,0,0,0,1
639575000,0,0,0,1
639585000,0,0,0,1
639595000,0,0,0,1
639605000,0,0,0,1
639615000,0,0,0,1
639625000,0,0,0,1
639635000,0,0,0,1
639645000,0,0,0,1
639655000,0,0,0,1
639665000,0,0,0,1
639675000,0,0,0,1
639685000,0,0,0,1
639695000,0,0,0,1
639705000,0,0,0,1
639715000,0,0,0,1
639725000,0,0,0,1
639735000,0,0,0,1
639745000,0,0,0,1
639755000,0,0,0,1
639765000,0,0,0,1
639775000,0,0,0,1
639785000,0,0,0,1
639795000,0,0,0,1
639805000,0,0,0,1
639815000,0,0,0,1
639825000,0,0,0,1
639835000,0,0,0,1
639845000,0,0,0,1
639855000,0,0,0,1
639865000,0,0,0,1
639875000,0,0,0,1
639885000,0,0,0,1
639895000,0,0,0,1
639905000,0,0,0,1
639915000,0,0,0,1
639925000,0,0,0,1
639935000,0,0,0,1
639945000,0,0,0,1
639955000,0,0,0,1
639965000,0,0,0,1
639975000,0,0,0,1
639985000,0,0,0,1
639995000,0,0,0,1
640005000,0,0,0,1
640015000,0,0,0,1
640025000,0,0,0,1
640035000,0,0,0,1
640045000,0,0,0,1
640055000,0,0,0,1
640065000,0,0,0,1
640075000,0,0,0,1
640085000,0,0,0,1
640095000,0,0,0,1
640105000,0,0,0,1
640115000,0,0,0,1
640125000,0,0,0,1
640135000,0,0,0,1
640145000,0,0,0,1
640155000,0,0,0,1
640165000,0,0,0,1
640175000,0,0,0,1
640185000,0,0,0,1
640195000,0,0,0,1
640205000,0,0,0,1
640215000,0,0,0,1
640225000,0,0,0,1
640235000,0,0,0,1
640245000,0,0,0,1
640255000,0,0,0,1
640265000,0,0,0,1
640275000,0,0,0,1
640285000,0,0,0,1
640295000,0,0,0,1
640305000,0,0,0,1
640315000,0,0,0,1
640325000,0,0,0,1
640335000,0,0,0,1
640345000,0,0,0,1
640355000,0,0,0,1
640365000,0,0,0,1
640375000,0,0,0,1
640385000,0,0,0,1
640395000,0,0,0,1
640405000,0,0,0,1
640415000,0,0,0,1
640425000,0,0,0,1
640435000,0,0,0,1
640445000,0,0,0,1
640455000,0,0,0,1
640465000,0,0,0,1
640475000,0,0,0,1
640485000,0,0,0,1
640495000,0,0,0,1
640505000,0,0,0,1
640515000,0,0,0,1
640525000,0,0,0,1
640535000,0,0,0,1
640545000,0,0,0,1
640555000,0,0,0,1
640565000,0,0,0,1
640575000,0,0,0,1
640585000,0,0,0,1
640595000,0,0,0,1
640605000,0,0,0,1
640615000,0,0,0,1
640625000,0,0,0,1
640635000,0,0,0,1
640645000,0,0,0,1
640655000,0,0,0,1
640665000,0,0,0,1
640675000,0,0,0,1
640685000,0,0,0,1
640695000,0,0,0,1
640705000,0,0,0,1
640715000,0,0,0,1
640725000,0,0,0,1
640735000,0,0,0,1
640745000,0,0,0,1
640755000,0,0,0,1
640765000,0,0,0,1
640775000,0,0,0,1
640785000,0,0,0,1
640795000,0,0,0,1
640805000,0,0,0,1
640815000,0,0,0,1
640825000,0,0,0,1
640835000,0,0,0,1
640845000,0,0,0,1
640855000,0,0,0,1
640865000,0,0,0,1
640875000,0,0,0,1
640885000,0,0,0,1
640895000,0,0,0,1
640905000,0,0,0,1
640915000,0,0,0,1
640925000,0,0,0,1
640935000,0,0,0,1
640945000,0,0,0,1
640955000,0,0,0,1
640965000,0,0,0,1
640975000,0,0,0,1
640985000,0,0,0,1
640995000,0,0,0,1
641005000,0,0,0,1
641015000,0,0,0,1
641025000,0,0,0,1
641035000,0,0,0,1
641045000,0,0,0,1
641055000,0,0,0,1
641065000,0,0,0,1
641075000,0,0,0,1
641085000,0,0,0,1
641095000,0,0,0,1
641105000,0,0,0,1
641115000,0,0,0,1
641125000,0,0,0,1
641135000,0,0,0,1
641145000,0,0,0,1
641155000,0,0,0,1
641165000,0,0,0,1
641175000,0,0,0,1
641185000,0,0,0,1
641195000,0,0,0,1
641205000,0,0,0,1
641215000,0,0,0,1
641225000,0,0,0,1
641235000,0,0,0,1
641245000,0,0,0,1
641255000,0,0,0,1
641265000,0,0,0,1
641275000,0,0,0,1
641285000,0,0,0,1
641295000,0,0,0,1
641305000,0,0,0,1
641315000,0,0,0,1
641325000,0,0,0,1
641335000,0,0,0,1
641345000,0,0,0,1
641355000,0,0,0,1
641365000,0,0,0,1
641375000,0,0,0,1
641385000,0,0,0,1
641395000,0,0,0,1
641405000,0,0,0,1
641415000,0,0,0,1
641425000,0,0,0,1
641435000,0,0,0,1
641445000,0,0,0,1
641455000,0,0,0,1
641465000,0,0,0,1
641475000,0,0,0,1
641485000,0,0,0,1
641495000,0,0,0,1
641505000,0,0,0,1
641515000,0,0,0,1
641525000,0,0,0,1
641535000,0,0,0,1
641545000,0,0,0,1
641555000,0,0,0,1
641565000,0,0,0,1
641575000,0,0,0,1
641585000,0,0,0,1
641595000,0,0,0,1
641605000,0,0,0,1
641615000,0,0,0,1
641625000,0,0,0,1
641635000,0,0,0,1
641645000,0,0,0,1
641655000,0,0,0,1
641665000,0,0,0,1
641675000,0,0,0,1
641685000,0,0,0,1
641695000,0,0,0,1
641705000,0,0,0,1
641715000,0,0,0,1
641725000,0,0,0,1
641735000,0,0,0,1
641745000,0,0,0,1
641755000,0,0,0,1
641765000,0,0,0,1
641775000,0,0,0,1
641785000,0,0,0,1
641795000,0,0,0,1
641805000,0,0,0,1
641815000,0,0,0,1
641825000,0,0,0,1
641835000,0,0,0,1
641845000,0,0,0,1
641855000,0,0,0,1
641865000,0,0,0,1
641875000,0,0,0,1
641885000,0,0,0,1
641895000,0,0,0,1
641905000,0,0,0,1
641915000,0,0,0,1
641925000,0,0,0,1
641935000,0,0,0,1
641945000,0,0,0,1
641955000,0,0,0,1
641965000,0,0,0,1
641975000,0,0,0,1
641985000,0,0,0,1
641995000,0,0,0,1
642005000,0,0,0,1
642015000,0,0,0,1
642025000,0,0,0,1
642035000,0,0,0,1
642045000,0,0,0,1
642055000,0,0,0,1
642065000,0,0,0,1
642075000,0,0,0,1
642085000,0,0,0,1
642095000,0,0,0,1
642105000,0,0,0,1
642115000,0,0,0,1
642125000,0,0,0,1
642135000,0,0,0,1
642145000,0,0,0,1
642155000,0,0,0,1
642165000,0,0,0,1
642175000,0,0,0,1
642185000,0,0,0,1
642195000,0,0,0,1
642205000,0,0,0,1
642215000,0,0,0,1
642225000,0,0,0,1
642235000,0,0,0,1
642245000,0,0,0,1
642255000,0,0,0,1
642265000,0,0,0,1
642275000,0,0,0,1
642285000,0,0,0,1
642295000,0,0,0,1
642305000,0,0,0,1
642315000,0,0,0,1
642325000,0,0,0,1
642335000,0,0,0,1
642345000,0,0,0,1
642355000,0,0,0,1
642365000,0,0,0,1
642375000,0,0,0,1
642385000,0,0,0,1
642395000,0,0,0,1
642405000,0,0,0,1
642415000,0,0,0,1
642425000,0,0,0,1
642435000,0,0,0,1
642445000,0,0,0,1
642455000,0,0,0,1
642465000,0,0,0,1
642475000,0,0,0,1
642485000,0,0,0,1
642495000,0,0,0,1
642505000,0,0,0,1
642515000,0,0,0,1
642525000,0,0,0,1
642535000,0,0,0,1
642545000,0,0,0,1
642555000,0,0,0,1
642565000,0,0,0,1
642575000,0,0,0,1
642585000,0,0,0,1
642595000,0,0,0,1
642605000,0,0,0,1
642615000,0,0,0,1
642625000,0,0,0,1
642635000,0,0,0,1
642645000,0,0,0,1
642655000,0,0,0,1
642665000,0,0,0,1
642675000,0,0,0,1
642685000,0,0,0,1
642695000,0,0,0,1
642705000,0,0,0,1
642715000,0,0,0,1
642725000,0,0,0,1
642735000,0,0,0,1
642745000,0,0,0,1
642755000,0,0,0,1
642765000,0,0,0,1
642775000,0,0,0,1
642785000,0,0,0,1
642795000,0,0,0,1
642805000,0,0,0,1
642815000,0,0,0,1
642825000,0,0,0,1
642835000,0,0,0,1
642845000,0,0,0,1
642855000,0,0,0,1
642865000,0,0,0,1
642875000,0,0,0,1
642885000,0,0,0,1
642895000,0,0,0,1
642905000,0,0,0,1
642915000,0,0,0,1
642925000,0,0,0,1
642935000,0,0,0,1
642945000,0,0,0,1
642955000,0,0,0,1
642965000,0,0,0,1
642975000,0,0,0,1
642985000,0,0,0,1
642995000,0,0,0,1
643005000,0,0,0,1
643015000,0,0,0,1
643025000,0,0,0,1
643035000,0,0,0,1
643045000,0,0,0,1
643055000,0,0,0,1
643065000,0,0,0,1
643075000,0,0,0,1
643085000,0,0,0,1
643095000,0,0,0,1
643105000,0,0,0,1
643115000,0,0,0,1
643125000,0,0,0,1
643135000,0,0,0,1
643145000,0,0,0,1
643155000,0,0,0,1
643165000,0,0,0,1
643175000,0,0,0,1
643185000,0,0,0,1
643195000,0,0,0,1
643205000,0,0,0,1
643215000,0,0,0,1
643225000,0,0,0,1
643235000,0,0,0,1
643245000,0,0,0,1
643255000,0,0,0,1
